Year,state,shape,total duration,mean duration,number of sightings
2010,oh,unknown/other,9445.0,449.76190476190476,21
2010,ok,changing,150.0,75.0,2
2010,ok,circular,10855.0,5427.5,2
2010,ok,cylindrical,910.0,455.0,2
2010,ok,fireball,180.0,180.0,1
2010,ok,light,1892.0,236.5,8
2010,ok,oviod,5.0,5.0,1
2010,ok,ovoid,180.0,180.0,1
2010,ok,polygonal,2550.0,850.0,3
2010,ok,spherical,180.0,180.0,1
2010,ok,triangular,1203.0,601.5,2
2010,ok,unknown/other,1163.0,145.375,8
2010,or,changing,1080.0,540.0,2
2010,or,circular,2955.0,492.5,6
2010,or,cylindrical,600.0,200.0,3
2010,or,disk,122.0,61.0,2
2010,or,fireball,3660.0,732.0,5
2010,or,flash,1.0,1.0,1
2010,or,light,12028.0,601.4,20
2010,or,ovoid,60.0,60.0,1
2010,or,polygonal,753.0,150.6,5
2010,or,spherical,3130.0,447.14285714285717,7
2010,or,triangular,5455.0,454.5833333333333,12
2010,or,unknown/other,16105.0,2013.125,8
2010,pa,changing,11745.0,2349.0,5
2010,pa,circular,14923.0,932.6875,16
2010,pa,cylindrical,270.0,90.0,3
2010,pa,disk,16440.0,2348.5714285714284,7
2010,pa,fireball,14843.0,873.1176470588235,17
2010,pa,flash,4245.0,1061.25,4
2010,pa,formation,3720.0,1240.0,3
2010,pa,light,26932.0,816.1212121212121,33
2010,pa,oviod,29280.0,7320.0,4
2010,pa,ovoid,330.0,110.0,3
2010,pa,polygonal,1810.0,905.0,2
2010,pa,spherical,4575.0,381.25,12
2010,pa,triangular,9255.0,661.0714285714286,14
2010,pa,unknown/other,32100.0,2006.25,16
2010,ri,disk,840.0,420.0,2
2010,ri,formation,300.0,300.0,1
2010,ri,polygonal,900.0,900.0,1
2010,ri,triangular,60.0,60.0,1
2010,ri,unknown/other,7262.0,1452.4,5
2010,sc,changing,3320.0,830.0,4
2010,sc,circular,662.0,110.33333333333333,6
2010,sc,cylindrical,390.0,130.0,3
2010,sc,disk,600.0,300.0,2
2010,sc,fireball,1530.0,510.0,3
2010,sc,flash,900.0,900.0,1
2010,sc,formation,1295.0,259.0,5
2010,sc,light,19430.0,1295.3333333333333,15
2010,sc,oviod,1200.0,1200.0,1
2010,sc,ovoid,180.0,60.0,3
2010,sc,spherical,120.0,120.0,1
2010,sc,triangular,810.0,162.0,5
2010,sc,unknown/other,3780.0,756.0,5
2010,sd,circular,120.0,120.0,1
2010,sd,fireball,1620.0,810.0,2
2010,sd,light,6300.0,1260.0,5
2010,sd,polygonal,10.0,10.0,1
2010,sd,triangular,2070.0,690.0,3
2010,tn,changing,620.0,620.0,1
2010,tn,circular,8655.0,1236.4285714285713,7
2010,tn,cylindrical,900.0,450.0,2
2010,tn,disk,1740.0,580.0,3
2010,tn,fireball,8150.0,1018.75,8
2010,tn,light,20280.0,2897.1428571428573,7
2010,tn,ovoid,1595.0,319.0,5
2010,tn,polygonal,350.0,87.5,4
2010,tn,spherical,2430.0,1215.0,2
2010,tn,triangular,7620.0,2540.0,3
2010,tn,unknown/other,8601.0,781.9090909090909,11
2010,tx,changing,12920.0,1435.5555555555557,9
2010,tx,circular,20995.0,1399.6666666666667,15
2010,tx,cylindrical,1100.0,275.0,4
2010,tx,disk,11831.0,1075.5454545454545,11
2010,tx,fireball,2140.0,152.85714285714286,14
2010,tx,flash,1691.0,338.2,5
2010,tx,formation,405.0,81.0,5
2010,tx,light,69122.0,1645.7619047619048,42
2010,tx,oviod,903.0,451.5,2
2010,tx,ovoid,2810.0,312.22222222222223,9
2010,tx,polygonal,4265.0,355.4166666666667,12
2010,tx,spherical,16565.5,974.4411764705883,17
2010,tx,triangular,6915.0,300.6521739130435,23
2010,tx,unknown/other,17404.0,543.875,32
2010,ut,changing,300.0,300.0,1
2010,ut,circular,3140.0,628.0,5
2010,ut,cylindrical,30.0,30.0,1
2010,ut,disk,15.0,7.5,2
2010,ut,flash,4200.0,2100.0,2
2010,ut,formation,8.0,8.0,1
2010,ut,light,7365.0,613.75,12
2010,ut,ovoid,600.0,600.0,1
2010,ut,spherical,300.0,300.0,1
2010,ut,triangular,420.0,140.0,3
2010,ut,unknown/other,512.0,102.4,5
2010,va,changing,3720.0,1860.0,2
2010,va,circular,3300.0,1100.0,3
2010,va,cylindrical,800.0,160.0,5
2010,va,disk,6424.0,803.0,8
2010,va,fireball,7288.0,1822.0,4
2010,va,light,11287.0,1026.090909090909,11
2010,va,ovoid,360.0,120.0,3
2010,va,polygonal,10817.0,2704.25,4
2010,va,spherical,2210.0,276.25,8
2010,va,triangular,5960.0,993.3333333333334,6
2010,va,unknown/other,29502.0,2107.285714285714,14
2010,vt,cylindrical,300.0,300.0,1
2010,vt,fireball,780.0,390.0,2
2010,vt,light,225.0,112.5,2
2010,vt,ovoid,15.0,15.0,1
2010,vt,polygonal,120.0,120.0,1
2010,vt,spherical,800.0,200.0,4
2010,vt,triangular,3.0,3.0,1
2010,vt,unknown/other,120.0,120.0,1
2010,wa,changing,1930.0,386.0,5
2010,wa,circular,7269.0,363.45,20
2010,wa,cylindrical,8580.0,1225.7142857142858,7
2010,wa,disk,3907.0,781.4,5
2010,wa,fireball,9590.0,416.95652173913044,23
2010,wa,flash,4805.0,1601.6666666666667,3
2010,wa,formation,4830.0,439.09090909090907,11
2010,wa,light,53406.3,861.3919354838711,62
2010,wa,oviod,390.0,195.0,2
2010,wa,ovoid,3122.0,223.0,14
2010,wa,polygonal,5945.0,990.8333333333334,6
2010,wa,spherical,15925.0,936.7647058823529,17
2010,wa,triangular,16337.0,653.48,25
2010,wa,unknown/other,15556.0,457.52941176470586,34
2010,wi,circular,1635.0,181.66666666666666,9
2010,wi,cylindrical,915.0,457.5,2
2010,wi,disk,900.0,900.0,1
2010,wi,fireball,1510.0,377.5,4
2010,wi,flash,1820.0,910.0,2
2010,wi,formation,120.0,120.0,1
2010,wi,light,16980.0,1415.0,12
2010,wi,ovoid,2548.0,849.3333333333334,3
2010,wi,polygonal,4020.0,1340.0,3
2010,wi,spherical,2830.0,943.3333333333334,3
2010,wi,triangular,60.0,60.0,1
2010,wi,unknown/other,3150.0,350.0,9
2010,wv,circular,60.0,60.0,1
2010,wv,cylindrical,420.0,210.0,2
2010,wv,light,25916.0,3702.285714285714,7
2010,wv,spherical,420.0,420.0,1
2010,wv,unknown/other,26.0,13.0,2
2010,wy,circular,2700.0,2700.0,1
2010,wy,disk,3.0,3.0,1
2010,wy,fireball,10.0,10.0,1
2010,wy,formation,180.0,180.0,1
2010,wy,light,1635.0,408.75,4
2010,wy,triangular,120.0,120.0,1
2010,wy,unknown/other,420.0,210.0,2
2011,ak,circular,900.0,300.0,3
2011,ak,light,8117.0,1623.4,5
2011,ak,spherical,7200.0,2400.0,3
2011,ak,triangular,1682.0,560.6666666666666,3
2011,ak,unknown/other,1500.0,750.0,2
2011,al,circular,7935.0,1133.5714285714287,7
2011,al,fireball,488.0,162.66666666666666,3
2011,al,flash,300.0,300.0,1
2011,al,light,6145.0,768.125,8
2011,al,oviod,172800.0,172800.0,1
2011,al,ovoid,1810.0,603.3333333333334,3
2011,al,polygonal,780.0,390.0,2
2011,al,spherical,3615.0,1807.5,2
2011,al,triangular,305.0,152.5,2
2011,al,unknown/other,430.0,107.5,4
2011,ar,circular,7440.0,1860.0,4
2011,ar,disk,2880.0,720.0,4
2011,ar,fireball,540.0,135.0,4
2011,ar,flash,7200.0,7200.0,1
2011,ar,formation,120.0,120.0,1
2011,ar,light,1600.0,228.57142857142858,7
2011,ar,oviod,1.0,1.0,1
2011,ar,ovoid,1860.0,930.0,2
2011,ar,polygonal,120.0,120.0,1
2011,ar,spherical,360.0,180.0,2
2011,ar,triangular,2220.0,317.14285714285717,7
2011,ar,unknown/other,2134.0,533.5,4
2011,az,changing,25560.0,5112.0,5
2011,az,circular,5735.0,441.15384615384613,13
2011,az,cylindrical,1920.0,480.0,4
2011,az,disk,2356.0,336.57142857142856,7
2011,az,fireball,3501.0,437.625,8
2011,az,flash,1806.5,301.0833333333333,6
2011,az,formation,4685.0,585.625,8
2011,az,light,21497.0,977.1363636363636,22
2011,az,oviod,3645.0,1822.5,2
2011,az,ovoid,13868.0,1066.7692307692307,13
2011,az,polygonal,1684.0,421.0,4
2011,az,spherical,11210.0,800.7142857142857,14
2011,az,triangular,3015.0,301.5,10
2011,az,unknown/other,7102.1,322.82272727272726,22
2011,ca,changing,22248.0,1589.142857142857,14
2011,ca,circular,28190.0,687.560975609756,41
2011,ca,cylindrical,2597.0,288.55555555555554,9
2011,ca,disk,31475.0,1015.3225806451613,31
2011,ca,fireball,26419.0,471.76785714285717,56
2011,ca,flash,10335.0,1148.3333333333333,9
2011,ca,formation,18606.0,1094.4705882352941,17
2011,ca,light,449362.0,3713.7355371900826,121
2011,ca,oviod,80.0,16.0,5
2011,ca,ovoid,11227.0,431.8076923076923,26
2011,ca,polygonal,18114.0,548.9090909090909,33
2011,ca,spherical,41304.1,1007.4170731707317,41
2011,ca,triangular,36568.0,589.8064516129032,62
2011,ca,unknown/other,34858.5,497.97857142857146,70
2011,co,changing,2160.0,540.0,4
2011,co,circular,1725.0,215.625,8
2011,co,cylindrical,1405.0,281.0,5
2011,co,disk,2162.0,308.85714285714283,7
2011,co,fireball,810.0,202.5,4
2011,co,flash,303.0,151.5,2
2011,co,formation,7025.0,1170.8333333333333,6
2011,co,light,11041.0,525.7619047619048,21
2011,co,ovoid,180.0,180.0,1
2011,co,polygonal,91482.0,9148.2,10
2011,co,spherical,1387.0,231.16666666666666,6
2011,co,triangular,2104.0,191.27272727272728,11
2011,co,unknown/other,6952.0,534.7692307692307,13
2011,ct,changing,12000.0,4000.0,3
2011,ct,circular,1875.0,267.85714285714283,7
2011,ct,cylindrical,600.0,600.0,1
2011,ct,disk,309.0,103.0,3
2011,ct,fireball,4545.0,505.0,9
2011,ct,flash,905.0,301.6666666666667,3
2011,ct,formation,900.0,900.0,1
2011,ct,light,10134.0,844.5,12
2011,ct,oviod,303.0,151.5,2
2011,ct,ovoid,60.0,30.0,2
2011,ct,polygonal,480.0,160.0,3
2011,ct,spherical,122.0,61.0,2
2011,ct,triangular,1320.0,330.0,4
2011,ct,unknown/other,13440.0,1221.8181818181818,11
2011,dc,cylindrical,4.0,4.0,1
2011,dc,disk,6.0,6.0,1
2011,de,circular,120.0,120.0,1
2011,de,disk,600.0,600.0,1
2011,de,flash,240.0,240.0,1
2011,de,light,10.0,10.0,1
2011,de,ovoid,300.0,300.0,1
2011,de,polygonal,5.0,5.0,1
2011,de,spherical,7200.0,3600.0,2
2011,de,triangular,920.0,460.0,2
2011,de,unknown/other,3600.0,3600.0,1
2011,fl,changing,21005.0,2333.8888888888887,9
2011,fl,circular,16044.0,471.88235294117646,34
2011,fl,cylindrical,15083.0,1371.1818181818182,11
2011,fl,disk,16570.0,1841.111111111111,9
2011,fl,fireball,6719.0,197.61764705882354,34
2011,fl,flash,724.0,181.0,4
2011,fl,formation,6825.0,758.3333333333334,9
2011,fl,light,64103.0,1282.06,50
2011,fl,oviod,27.0,13.5,2
2011,fl,ovoid,10720.0,765.7142857142857,14
2011,fl,polygonal,5145.0,321.5625,16
2011,fl,spherical,6989.0,367.8421052631579,19
2011,fl,triangular,21924.3,730.81,30
2011,fl,unknown/other,21182.0,543.1282051282051,39
2011,ga,circular,3840.0,640.0,6
2011,ga,cylindrical,2440.0,488.0,5
2011,ga,disk,2405.0,801.6666666666666,3
2011,ga,fireball,1048.0,131.0,8
2011,ga,flash,2.0,2.0,1
2011,ga,formation,784.0,261.3333333333333,3
2011,ga,light,9644.0,876.7272727272727,11
2011,ga,oviod,3600.0,3600.0,1
2011,ga,ovoid,273.0,91.0,3
2011,ga,polygonal,1843.0,230.375,8
2011,ga,spherical,10405.0,1156.111111111111,9
2011,ga,triangular,679.0,113.16666666666667,6
2011,ga,unknown/other,21030.0,2336.6666666666665,9
2011,hi,circular,130.0,65.0,2
2011,hi,cylindrical,120.0,120.0,1
2011,hi,flash,60.0,60.0,1
2011,hi,light,12000.0,3000.0,4
2011,hi,spherical,120.0,120.0,1
2011,hi,triangular,120.0,120.0,1
2011,hi,unknown/other,425.0,106.25,4
2011,ia,circular,1220.0,174.28571428571428,7
2011,ia,disk,1800.0,1800.0,1
2011,ia,fireball,650.0,162.5,4
2011,ia,formation,1200.0,1200.0,1
2011,ia,light,3710.0,309.1666666666667,12
2011,ia,ovoid,667.0,222.33333333333334,3
2011,ia,spherical,30.0,30.0,1
2011,ia,triangular,9805.0,1400.7142857142858,7
2011,ia,unknown/other,270.0,90.0,3
2011,id,circular,3355.0,671.0,5
2011,id,disk,960.0,480.0,2
2011,id,fireball,2340.0,468.0,5
2011,id,light,7975.0,569.6428571428571,14
2011,id,ovoid,420.0,210.0,2
2011,id,polygonal,600.0,200.0,3
2011,id,spherical,60.0,60.0,1
2011,id,triangular,2700.0,450.0,6
2011,id,unknown/other,210.0,70.0,3
2011,il,changing,4490.0,748.3333333333334,6
2011,il,circular,6146.0,292.6666666666667,21
2011,il,cylindrical,2594.0,288.22222222222223,9
2011,il,disk,6980.0,872.5,8
2011,il,fireball,13582.0,438.1290322580645,31
2011,il,formation,2610.0,652.5,4
2011,il,light,35627.0,828.5348837209302,43
2011,il,oviod,608.0,304.0,2
2011,il,ovoid,1310.0,163.75,8
2011,il,polygonal,1682.0,280.3333333333333,6
2011,il,spherical,14415.0,1108.8461538461538,13
2011,il,triangular,5731.0,238.79166666666666,24
2011,il,unknown/other,8231.5,374.15909090909093,22
2011,in,circular,1881.0,268.7142857142857,7
2011,in,cylindrical,362.0,90.5,4
2011,in,disk,14520.0,7260.0,2
2011,in,fireball,7076.0,589.6666666666666,12
2011,in,formation,5460.0,1820.0,3
2011,in,light,2289.0,143.0625,16
2011,in,ovoid,5522.0,788.8571428571429,7
2011,in,polygonal,1440.0,720.0,2
2011,in,spherical,2040.0,255.0,8
2011,in,triangular,2104.0,300.57142857142856,7
2011,in,unknown/other,27092.0,2709.2,10
2011,ks,cylindrical,780.0,390.0,2
2011,ks,fireball,508.0,101.6,5
2011,ks,formation,200.0,100.0,2
2011,ks,light,3006.0,231.23076923076923,13
2011,ks,oviod,180.0,180.0,1
2011,ks,ovoid,7500.0,1875.0,4
2011,ks,polygonal,180.0,180.0,1
2011,ks,spherical,3790.0,947.5,4
2011,ks,triangular,1875.0,625.0,3
2011,ks,unknown/other,782.0,195.5,4
2011,ky,changing,187.0,93.5,2
2011,ky,circular,8160.0,741.8181818181819,11
2011,ky,cylindrical,3046.0,609.2,5
2011,ky,disk,1800.0,1800.0,1
2011,ky,fireball,851.0,121.57142857142857,7
2011,ky,flash,600.0,600.0,1
2011,ky,light,3160.0,287.27272727272725,11
2011,ky,oviod,300.0,300.0,1
2011,ky,ovoid,750.0,375.0,2
2011,ky,polygonal,7500.0,3750.0,2
2011,ky,spherical,3103.0,310.3,10
2011,ky,triangular,18246.5,1824.65,10
2011,ky,unknown/other,3540.0,505.7142857142857,7
2011,la,circular,37980.0,12660.0,3
2011,la,cylindrical,601.0,300.5,2
2011,la,fireball,184.0,92.0,2
2011,la,formation,420.0,420.0,1
2011,la,light,4566.0,570.75,8
2011,la,oviod,165.0,82.5,2
2011,la,ovoid,60.0,60.0,1
2011,la,spherical,1080.0,360.0,3
2011,la,triangular,7985.0,1996.25,4
2011,la,unknown/other,7560.0,3780.0,2
2011,ma,changing,60.0,60.0,1
2011,ma,circular,9307.0,1034.111111111111,9
2011,ma,cylindrical,600.0,600.0,1
2011,ma,disk,2400.0,1200.0,2
2011,ma,fireball,6520.0,724.4444444444445,9
2011,ma,flash,13.0,4.333333333333333,3
2011,ma,formation,607.0,151.75,4
2011,ma,light,5786.0,241.08333333333334,24
2011,ma,ovoid,1380.0,276.0,5
2011,ma,polygonal,1757.0,351.4,5
2011,ma,spherical,3210.0,642.0,5
2011,ma,triangular,240.0,48.0,5
2011,ma,unknown/other,6510.0,591.8181818181819,11
2011,md,changing,11640.0,5820.0,2
2011,md,circular,10084.0,1008.4,10
2011,md,cylindrical,1140.0,380.0,3
2011,md,disk,120.0,120.0,1
2011,md,fireball,90.0,90.0,1
2011,md,flash,10932.0,2186.4,5
2011,md,formation,240.0,120.0,2
2011,md,light,9423.0,628.2,15
2011,md,ovoid,1210.0,605.0,2
2011,md,polygonal,65.0,32.5,2
2011,md,spherical,8822.0,1764.4,5
2011,md,triangular,2680.0,446.6666666666667,6
2011,md,unknown/other,27424.0,3047.1111111111113,9
2011,me,circular,2580.0,430.0,6
2011,me,cylindrical,310.0,155.0,2
2011,me,fireball,990.0,247.5,4
2011,me,formation,1500.0,500.0,3
2011,me,light,1023.0,113.66666666666667,9
2011,me,ovoid,1200.0,1200.0,1
2011,me,spherical,780.0,390.0,2
2011,me,triangular,480.0,240.0,2
2011,me,unknown/other,22800.0,4560.0,5
2011,mi,changing,660.0,220.0,3
2011,mi,circular,6605.0,660.5,10
2011,mi,cylindrical,504.0,126.0,4
2011,mi,disk,600.0,600.0,1
2011,mi,fireball,20950.0,805.7692307692307,26
2011,mi,flash,32.0,16.0,2
2011,mi,formation,6300.0,1050.0,6
2011,mi,light,36488.0,1303.142857142857,28
2011,mi,ovoid,767.0,109.57142857142857,7
2011,mi,polygonal,9660.0,1610.0,6
2011,mi,spherical,10748.0,826.7692307692307,13
2011,mi,triangular,13582.0,1044.7692307692307,13
2011,mi,unknown/other,13941.0,1267.3636363636363,11
2011,mn,changing,21600.0,10800.0,2
2011,mn,circular,10116.0,1124.0,9
2011,mn,cylindrical,60.0,60.0,1
2011,mn,fireball,1215.0,173.57142857142858,7
2011,mn,flash,2.0,2.0,1
2011,mn,formation,4100.0,1366.6666666666667,3
2011,mn,light,58090.0,3630.625,16
2011,mn,oviod,300.0,300.0,1
2011,mn,ovoid,7850.0,1121.4285714285713,7
2011,mn,polygonal,10.0,10.0,1
2011,mn,spherical,485.0,97.0,5
2011,mn,triangular,4085.0,510.625,8
2011,mn,unknown/other,2513.0,251.3,10
2011,mo,changing,1260.0,630.0,2
2011,mo,circular,8597.0,716.4166666666666,12
2011,mo,cylindrical,945.0,236.25,4
2011,mo,disk,2492.0,191.69230769230768,13
2011,mo,fireball,7626.0,401.36842105263156,19
2011,mo,flash,22.0,11.0,2
2011,mo,light,7197.0,359.85,20
2011,mo,ovoid,1660.0,237.14285714285714,7
2011,mo,polygonal,165.0,82.5,2
2011,mo,spherical,4005.0,500.625,8
2011,mo,triangular,49349.0,3084.3125,16
2011,mo,unknown/other,9598.0,533.2222222222222,18
2011,ms,circular,3605.0,450.625,8
2011,ms,fireball,9.0,4.5,2
2011,ms,flash,1.0,1.0,1
2011,ms,light,690.0,345.0,2
2011,ms,polygonal,10.0,10.0,1
2011,ms,triangular,300.0,300.0,1
2011,ms,unknown/other,12060.0,3015.0,4
2011,mt,circular,345600.0,345600.0,1
2011,mt,disk,600.0,600.0,1
2011,mt,fireball,1200.0,200.0,6
2011,mt,flash,4.0,4.0,1
2011,mt,formation,420.0,420.0,1
2011,mt,light,11707.0,1300.7777777777778,9
2011,mt,ovoid,1816.0,454.0,4
2011,mt,polygonal,10.0,10.0,1
2011,mt,spherical,240.0,120.0,2
2011,mt,triangular,7560.0,2520.0,3
2011,mt,unknown/other,11624.0,1453.0,8
2011,nc,changing,720.0,360.0,2
2011,nc,circular,33837.0,1538.0454545454545,22
2011,nc,cylindrical,7020.0,1002.8571428571429,7
2011,nc,disk,690.0,172.5,4
2011,nc,fireball,2625.0,218.75,12
2011,nc,flash,600.0,600.0,1
2011,nc,formation,9510.0,951.0,10
2011,nc,light,95884.0,2130.7555555555555,45
2011,nc,oviod,480.0,240.0,2
2011,nc,ovoid,13615.0,1361.5,10
2011,nc,polygonal,2025.0,337.5,6
2011,nc,spherical,2107.5,234.16666666666666,9
2011,nc,triangular,2335.0,212.27272727272728,11
2011,nc,unknown/other,8705.0,458.1578947368421,19
2011,nd,changing,10.0,10.0,1
2011,nd,fireball,180.0,180.0,1
2011,nd,light,905.0,301.6666666666667,3
2011,nd,ovoid,60.0,60.0,1
2011,nd,triangular,10.0,10.0,1
2011,nd,unknown/other,8.0,8.0,1
2011,ne,circular,603.0,301.5,2
2011,ne,cylindrical,600.0,600.0,1
2011,ne,disk,145.0,72.5,2
2011,ne,light,16040.0,2291.4285714285716,7
2011,ne,oviod,2.0,2.0,1
2011,ne,polygonal,60.0,60.0,1
2011,ne,spherical,9000.0,1500.0,6
2011,ne,triangular,1268.0,422.6666666666667,3
2011,ne,unknown/other,3780.0,1890.0,2
2011,nh,changing,120.0,120.0,1
2011,nh,circular,1380.0,690.0,2
2011,nh,fireball,303.0,151.5,2
2011,nh,light,2782.0,397.42857142857144,7
2011,nh,ovoid,140.0,70.0,2
2011,nh,polygonal,600.0,600.0,1
2011,nh,spherical,2340.0,468.0,5
2011,nh,triangular,645.0,161.25,4
2011,nh,unknown/other,495.0,99.0,5
2011,nj,changing,4800.0,4800.0,1
2011,nj,circular,4434.0,443.4,10
2011,nj,disk,120.0,120.0,1
2011,nj,fireball,4772.0,340.85714285714283,14
2011,nj,formation,8640.0,2160.0,4
2011,nj,light,13077.0,1307.7,10
2011,nj,oviod,30.0,30.0,1
2011,nj,ovoid,2102.0,420.4,5
2011,nj,polygonal,480.0,480.0,1
2011,nj,spherical,5100.0,1700.0,3
2011,nj,triangular,4255.0,709.1666666666666,6
2011,nj,unknown/other,605870.0,75733.75,8
2011,nm,changing,2700.0,2700.0,1
2011,nm,circular,540.0,180.0,3
2011,nm,cylindrical,915.0,457.5,2
2011,nm,fireball,30.0,30.0,1
2011,nm,light,3289.0,411.125,8
2011,nm,oviod,720.0,720.0,1
2011,nm,ovoid,3.0,3.0,1
2011,nm,polygonal,10.0,10.0,1
2011,nm,spherical,1200.0,1200.0,1
2011,nm,triangular,3008.0,752.0,4
2011,nm,unknown/other,2109600.0,1054800.0,2
2011,nv,circular,304.0,152.0,2
2011,nv,cylindrical,430.0,143.33333333333334,3
2011,nv,disk,930.0,465.0,2
2011,nv,fireball,186.5,31.083333333333332,6
2011,nv,flash,430.0,143.33333333333334,3
2011,nv,formation,360.0,180.0,2
2011,nv,light,12060.0,3015.0,4
2011,nv,oviod,4080.0,2040.0,2
2011,nv,ovoid,2944.0,588.8,5
2011,nv,spherical,651.0,162.75,4
2011,nv,triangular,610.0,305.0,2
2011,nv,unknown/other,2571.0,321.375,8
2011,ny,changing,1440.0,480.0,3
2011,ny,circular,36627.0,1465.08,25
2011,ny,cylindrical,2186.0,437.2,5
2011,ny,disk,2703.0,901.0,3
2011,ny,fireball,9057.0,238.3421052631579,38
2011,ny,flash,195.0,48.75,4
2011,ny,formation,850.0,170.0,5
2011,ny,light,55946.0,1301.0697674418604,43
2011,ny,oviod,183.0,91.5,2
2011,ny,ovoid,6048.0,504.0,12
2011,ny,polygonal,6400.0,581.8181818181819,11
2011,ny,spherical,8330.0,694.1666666666666,12
2011,ny,triangular,15802.0,752.4761904761905,21
2011,ny,unknown/other,7295.0,291.8,25
2011,oh,circular,9543.0,561.3529411764706,17
2011,oh,cylindrical,4510.0,563.75,8
2011,oh,disk,240.0,80.0,3
2011,oh,fireball,4572.0,240.6315789473684,19
2011,oh,flash,2100.0,1050.0,2
2011,oh,formation,840.0,210.0,4
2011,oh,light,20641.0,665.8387096774194,31
2011,oh,oviod,12002.0,3000.5,4
2011,oh,ovoid,2941.0,588.2,5
2011,oh,polygonal,2040.0,510.0,4
2011,oh,spherical,1856.0,206.22222222222223,9
2011,oh,triangular,4305.0,331.15384615384613,13
2011,oh,unknown/other,264924.0,17661.6,15
2011,ok,changing,900.0,900.0,1
2011,ok,circular,1335.0,267.0,5
2011,ok,cylindrical,480.0,240.0,2
2011,ok,disk,1744.0,436.0,4
2011,ok,fireball,780.0,260.0,3
2011,ok,flash,4.0,4.0,1
2011,ok,formation,5.0,5.0,1
2011,ok,light,18623.0,1330.2142857142858,14
2011,ok,ovoid,5100.0,1275.0,4
2011,ok,polygonal,15.0,15.0,1
2011,ok,spherical,60.3,60.3,1
2011,ok,triangular,6549.0,1091.5,6
2011,ok,unknown/other,2820.0,1410.0,2
2011,or,changing,1200.0,1200.0,1
2011,or,circular,116191.0,8937.76923076923,13
2011,or,cylindrical,670.0,223.33333333333334,3
2011,or,fireball,2095.0,190.45454545454547,11
2011,or,flash,252.0,63.0,4
2011,or,formation,1380.0,460.0,3
2011,or,light,14888.0,451.1515151515151,33
2011,or,oviod,30.0,30.0,1
2011,or,ovoid,1020.0,204.0,5
2011,or,polygonal,921.0,307.0,3
2011,or,spherical,1860.0,465.0,4
2011,or,triangular,2077.5,415.5,5
2011,or,unknown/other,33435.0,2388.214285714286,14
2011,pa,changing,9380.0,1876.0,5
2011,pa,circular,14987.0,599.48,25
2011,pa,cylindrical,38445.0,5492.142857142857,7
2011,pa,disk,3845.0,640.8333333333334,6
2011,pa,fireball,5094.0,318.375,16
2011,pa,flash,47.0,23.5,2
2011,pa,formation,450.0,150.0,3
2011,pa,light,8243.0,343.4583333333333,24
2011,pa,oviod,3604.0,1802.0,2
2011,pa,ovoid,640.0,160.0,4
2011,pa,polygonal,4882.0,813.6666666666666,6
2011,pa,spherical,607177.0,35716.294117647056,17
2011,pa,triangular,1456.0,121.33333333333333,12
2011,pa,unknown/other,19650.0,755.7692307692307,26
2011,ri,circular,65.0,32.5,2
2011,ri,disk,1.5,1.5,1
2011,ri,fireball,1200.0,1200.0,1
2011,ri,formation,60.0,60.0,1
2011,ri,light,610.0,203.33333333333334,3
2011,ri,ovoid,40.0,40.0,1
2011,ri,polygonal,1200.0,1200.0,1
2011,ri,triangular,1.0,1.0,1
2011,ri,unknown/other,7320.0,3660.0,2
2011,sc,changing,1500.0,750.0,2
2011,sc,circular,874.0,109.25,8
2011,sc,cylindrical,360.0,180.0,2
2011,sc,disk,125.0,62.5,2
2011,sc,fireball,4802.0,400.1666666666667,12
2011,sc,flash,120.0,120.0,1
2011,sc,formation,5820.0,831.4285714285714,7
2011,sc,light,14511.0,537.4444444444445,27
2011,sc,ovoid,9600.0,1920.0,5
2011,sc,polygonal,14520.0,7260.0,2
2011,sc,spherical,4860.0,810.0,6
2011,sc,triangular,8265.0,688.75,12
2011,sc,unknown/other,185782.0,14290.923076923076,13
2011,sd,circular,345.0,172.5,2
2011,sd,flash,2.0,2.0,1
2011,sd,light,798.0,199.5,4
2011,sd,ovoid,900.0,900.0,1
2011,sd,polygonal,120.0,120.0,1
2011,sd,triangular,185.0,92.5,2
2011,sd,unknown/other,75.0,37.5,2
2011,tn,circular,2970.0,424.2857142857143,7
2011,tn,cylindrical,17025.0,1309.6153846153845,13
2011,tn,disk,1260.0,252.0,5
2011,tn,fireball,7500.3,625.025,12
2011,tn,formation,610.0,305.0,2
2011,tn,light,23607.0,1686.2142857142858,14
2011,tn,ovoid,29885.0,4269.285714285715,7
2011,tn,polygonal,1985.0,661.6666666666666,3
2011,tn,spherical,3125.0,347.22222222222223,9
2011,tn,triangular,608880.0,121776.0,5
2011,tn,unknown/other,3550.0,394.44444444444446,9
2011,tx,changing,186070.0,31011.666666666668,6
2011,tx,circular,74698.0,3557.0476190476193,21
2011,tx,cylindrical,1520.0,253.33333333333334,6
2011,tx,disk,13473.0,1497.0,9
2011,tx,fireball,2555.0,319.375,8
2011,tx,flash,41.0,8.2,5
2011,tx,formation,8590.0,1227.142857142857,7
2011,tx,light,25012.0,568.4545454545455,44
2011,tx,oviod,15.0,7.5,2
2011,tx,ovoid,5949.0,349.94117647058823,17
2011,tx,polygonal,15371.0,1097.9285714285713,14
2011,tx,spherical,175251.0,14604.25,12
2011,tx,triangular,33074.0,1033.5625,32
2011,tx,unknown/other,13293.0,349.8157894736842,38
2011,ut,changing,1020.0,1020.0,1
